0,0.25746,0,0.51125,0.13634,0,0.63995,0.3966,0.12974,0,0.56266,0.43873,0.33944,0.14683,0,0.49418,0.40809,0.41583,0.287,0.15004,0,0.55404,0.4496,0.37736,0.37293,0.36448,0.17928,0,0.31718,0.27063,0.25633,0.2356,0.16739,0.14197,0.071608,0,0.41091,0.21815,0.24057,0.25963,0.17874,0.19853,0.19189,0.10584,0,0.17782,0.12238,0.12957,0.20169,0.18064,0.18292,0.15036,0.12982,0.085096,0,0.11147,0.10257,0.089018,0.11063,0.16726,0.15639,0.1702,0.12208,0.083904,0.029729,0,0,0.075709,0.081623,0.078009,0.10404,0.15291,0.14891,0.15426,0.13094,0.092895,0.053555,0,0,0,0.070468,0.08307,0.084719,0.097234,0.15946,0.15684,0.1611,0.1308,0.11987,0.050633,0,0,0,0,0.070468,0.08307,0.084719,0.097234,0.15946,0.15684,0.1611,0.1308,0.11987,0.050633,0,0,0,0,0,0.070468,0.08307,0.084719,0.097234,0.15946,0.15684,0.1611,0.1308,0.11987,0.050633,0
0,0.3207,0,0.7702,0.2061,0,0.88623,0.69481,0.17693,0,0.82163,0.70746,0.77978,0.23504,0,0.76884,0.62651,0.6824,0.72129,0.18741,0,0.76146,0.65449,0.58348,0.64472,0.61455,0.22767,0,0.624,0.49105,0.46846,0.38379,0.43338,0.33509,0.16654,0,0.73526,0.70744,0.72532,0.69937,0.66681,0.56558,0.4553,0.14705,0,0.44438,0.42863,0.42366,0.40896,0.39316,0.35729,0.3996,0.37561,0.17362,0,0.37883,0.3276,0.37882,0.34323,0.3528,0.35892,0.33784,0.33549,0.27506,0.10153,0,0.024305,0.29546,0.28859,0.35484,0.31878,0.3337,0.33451,0.32735,0.33084,0.30292,0.19669,0,0,0.021931,0.2593,0.27603,0.32696,0.29483,0.31933,0.33172,0.34686,0.33525,0.34962,0.20951,0,0,0,0.021931,0.2593,0.27603,0.32696,0.29483,0.31933,0.33172,0.34686,0.33525,0.34962,0.20951,0,0,0,0,0.021931,0.2593,0.27603,0.32696,0.29483,0.31933,0.33172,0.34686,0.33525,0.34962,0.20951,0
0.013017,0.36191,0,0.83241,0.23402,0,0.94722,0.76663,0.21268,0,0.93877,0.91082,0.90462,0.28624,0,0.85112,0.85646,0.81528,0.80585,0.23532,0,0.91459,0.77975,0.81988,0.75924,0.77264,0.26551,0,0.90312,0.83897,0.74123,0.66557,0.67937,0.58875,0.21636,0,0.89492,0.91049,0.88031,0.8031,0.7785,0.7856,0.64808,0.22056,0,0.64077,0.64043,0.69938,0.80325,0.70485,0.64823,0.694,0.64703,0.3275,0,0.71047,0.57603,0.56553,0.65266,0.76252,0.71334,0.63282,0.66966,0.69225,0.28286,0,0.089023,0.53382,0.5162,0.5398,0.62228,0.75333,0.70583,0.65509,0.69377,0.69754,0.37952,0,0,0.078243,0.47897,0.44415,0.51619,0.63856,0.77902,0.73518,0.65794,0.70937,0.70172,0.37458,0,0,0,0.078243,0.47897,0.44415,0.51619,0.63856,0.77902,0.73518,0.65794,0.70937,0.70172,0.37458,0,0,0,0,0.078243,0.47897,0.44415,0.51619,0.63856,0.77902,0.73518,0.65794,0.70937,0.70172,0.37458,0
0.04715,0.40565,0,0.8707,0.27868,0,0.97308,0.83401,0.26648,0,1.0064,1.0004,0.93015,0.31943,0,0.97281,0.93849,0.92931,0.88299,0.29531,0,0.97352,0.9478,0.94744,0.91052,0.90402,0.32451,0,0.98574,0.92808,0.84593,0.85014,0.81567,0.76546,0.2579,0,0.96466,0.95116,0.92916,0.87701,0.87604,0.85997,0.7467,0.26536,0,0.80218,0.9176,0.94733,0.90866,0.88666,0.89108,0.87055,0.88606,0.3652,0,0.88301,0.83266,0.8239,0.91378,0.93379,0.90042,0.91286,0.84435,0.81708,0.36333,0,0.23336,0.75105,0.74093,0.85658,0.9092,0.90662,0.85575,0.9291,0.88722,0.87961,0.47044,0,0,0.20306,0.71117,0.73206,0.81929,0.94616,0.94603,0.92497,0.96339,0.8904,0.93463,0.43696,0,0,0,0.20306,0.71117,0.73206,0.81929,0.94616,0.94603,0.92497,0.96339,0.8904,0.93463,0.43696,0,0,0,0,0.20306,0.71117,0.73206,0.81929,0.94616,0.94603,0.92497,0.96339,0.8904,0.93463,0.43696,0
0.11841,0.47722,0,0.90669,0.3276,0,0.99766,0.85568,0.30771,0,1.0212,1.0332,0.98314,0.38429,0,0.99982,0.99891,0.99195,0.93055,0.36139,0,0.99359,0.99376,1.009,0.987,0.93289,0.40604,0,1.0071,0.99309,0.96608,0.94609,0.92858,0.87953,0.33023,0,0.98659,0.99429,0.95556,0.91834,0.94905,0.93093,0.8557,0.3591,0,0.98062,1.0047,1.0382,1.0039,0.99726,1.0393,1.0146,0.9778,0.44879,0,1.0627,1.0009,1.0351,1.0694,1.01,0.99903,1.077,1.0394,0.98678,0.44226,0,0.44001,1.0461,1.0357,1.0657,1.0957,1.05,1.011,1.0679,1.061,1.0457,0.61177,0,0,0.3575,1.0359,0.94593,1.0539,1.1053,1.0526,1.043,1.1173,1.0878,1.0892,0.56973,0,0,0,0.3575,1.0359,0.94593,1.0539,1.1053,1.0526,1.043,1.1173,1.0878,1.0892,0.56973,0,0,0,0,0.3575,1.0359,0.94593,1.0539,1.1053,1.0526,1.043,1.1173,1.0878,1.0892,0.56973,0
0.21236,0.5534,0,0.93052,0.41077,0,1.0178,0.90848,0.4137,0,1.0318,1.0596,1.0421,0.49884,0,1.0167,1.038,1.0293,1.013,0.39844,0,1.015,1.0296,1.052,1.0192,0.96597,0.48486,0,1.0274,1.0387,1.0139,1.0235,1.0153,0.92322,0.43654,0,1.0137,1.0357,1.0232,1.0127,1.0264,0.98941,0.92741,0.50481,0,1.0071,1.0328,1.0853,1.0753,1.0753,1.0956,1.1004,1.0694,0.70038,0,1.131,1.0715,1.0945,1.15,1.1282,1.1006,1.1226,1.0914,1.0684,0.49108,0,0.86874,1.1707,1.1131,1.1193,1.1811,1.1497,1.0957,1.1191,1.2012,1.1827,0.82221,0.064964,0,0.74155,1.1268,1.1104,1.1377,1.2037,1.1874,1.1423,1.1727,1.2071,1.2107,0.75351,0,0,0,0.74155,1.1268,1.1104,1.1377,1.2037,1.1874,1.1423,1.1727,1.2071,1.2107,0.75351,0,0,0,0,0.74155,1.1268,1.1104,1.1377,1.2037,1.1874,1.1423,1.1727,1.2071,1.2107,0.75351,0
0.31874,0.68707,0,0.97991,0.63604,0,1.0347,0.97449,0.5715,0,1.0617,1.0815,1.1285,0.68493,0,1.0367,1.0689,1.0827,1.0743,0.59901,0,1.0291,1.0636,1.092,1.0653,1.0553,0.67182,0,1.0396,1.0648,1.049,1.0579,1.0641,0.95699,0.56056,0,1.0642,1.1257,1.1242,1.1178,1.126,1.1309,1.0049,0.5874,0,1.0543,1.1113,1.1467,1.1451,1.152,1.1611,1.202,1.1455,0.7968,0,1.2573,1.2471,1.2274,1.2371,1.2319,1.2159,1.1953,1.2611,1.1769,0.5681,0,1.0464,1.27,1.3178,1.293,1.2905,1.2423,1.2587,1.2258,1.3304,1.3379,0.91097,0.25527,0,0.93655,1.2061,1.245,1.2562,1.2666,1.2814,1.2832,1.269,1.3341,1.3439,0.96581,0,0,0,0.93655,1.2061,1.245,1.2562,1.2666,1.2814,1.2832,1.269,1.3341,1.3439,0.96581,0,0,0,0,0.93655,1.2061,1.245,1.2562,1.2666,1.2814,1.2832,1.269,1.3341,1.3439,0.96581,0
0.357,0.74812,0.024499,1.0205,0.69428,0.012721,1.1972,1.0598,0.66195,0.0023549,1.0823,1.1657,1.3207,0.82014,0.018062,1.0614,1.115,1.1411,1.2035,0.71851,0.022717,1.0696,1.1097,1.1584,1.1614,1.1459,0.73531,0.032802,1.0573,1.091,1.094,1.1121,1.0972,1.0107,0.69366,0.0068424,1.193,1.2594,1.2787,1.2755,1.2381,1.2493,1.2541,0.66018,0.014109,1.123,1.2013,1.2136,1.2576,1.2391,1.2734,1.2862,1.2459,1.0001,0.029271,1.467,1.4398,1.426,1.3438,1.3483,1.3489,1.3169,1.3694,1.2943,0.68737,0.015723,1.1982,1.4669,1.454,1.4478,1.3784,1.3752,1.3617,1.4114,1.4614,1.5446,1.0704,0.86845,0.026366,1.1286,1.3445,1.4083,1.3888,1.3765,1.3844,1.3983,1.4046,1.487,1.5687,1.1487,0.084094,0,0.026366,1.1286,1.3445,1.4083,1.3888,1.3765,1.3844,1.3983,1.4046,1.487,1.5687,1.1487,0.084094,0,0,0.026366,1.1286,1.3445,1.4083,1.3888,1.3765,1.3844,1.3983,1.4046,1.487,1.5687,1.1487,0.084094
0.38571,0.92305,0.11846,1.2901,0.7904,0.05998,1.5153,1.1945,0.81688,0.086666,1.1571,1.3754,1.5669,1.0259,0.11012,1.1025,1.2091,1.2395,1.3994,0.97813,0.081656,1.1388,1.2176,1.2613,1.2866,1.3493,0.85716,0.13696,1.0996,1.1869,1.1974,1.2274,1.1882,1.1358,0.76082,0.094404,1.3602,1.4412,1.6751,1.8306,1.6016,1.8234,1.9585,0.76275,0.093732,1.1943,1.2519,1.3043,1.3558,1.3513,1.3618,1.4763,1.5662,1.2042,0.21381,1.764,1.7542,1.5821,1.5127,1.5045,1.4508,1.4533,1.5028,1.4057,0.78795,0.08787,1.3841,1.7313,1.7496,1.6963,1.558,1.6109,1.5182,1.5118,1.618,1.8064,1.3232,1.1317,0.30565,1.2701,1.5353,1.5778,1.537,1.5312,1.5407,1.5376,1.5521,1.7019,1.884,1.3991,0.31238,0,0.30565,1.2701,1.5353,1.5778,1.537,1.5312,1.5407,1.5376,1.5521,1.7019,1.884,1.3991,0.31238,0,0,0.30565,1.2701,1.5353,1.5778,1.537,1.5312,1.5407,1.5376,1.5521,1.7019,1.884,1.3991,0.31238
0.45161,2.1808,0.17461,3.525,1.2379,0.17422,2.2073,2.6772,1.7669,0.3321,1.281,1.7994,4.2711,1.9653,0.38979,1.2168,1.3422,1.8315,3.2651,1.4554,0.52369,1.497,1.4225,1.4714,2.3096,2.5876,1.6866,0.50303,1.2905,1.481,1.3947,1.3694,1.5463,1.3496,1.1667,0.34832,1.6206,2.2326,2.9333,4.2765,4.0699,3.5635,8.3261,1.9285,0.30128,1.408,1.6166,1.5284,1.6309,1.7543,1.8565,2.0257,2.2082,3.0932,0.58137,2.0835,2.164,2.2367,2.1129,1.9527,1.9652,2.0224,2.1359,1.7485,0.95489,0.17144,1.895,2.233,2.3547,2.236,2.1277,2.0819,2.0987,2.1865,2.4465,2.7781,2.7507,1.5405,0.65733,1.711,1.9582,2.0628,2.0337,1.9543,1.9177,1.9993,2.2151,2.9968,5.4476,2.3834,1.0567,0,0.65733,1.711,1.9582,2.0628,2.0337,1.9543,1.9177,1.9993,2.2151,2.9968,5.4476,2.3834,1.0567,0,0,0.65733,1.711,1.9582,2.0628,2.0337,1.9543,1.9177,1.9993,2.2151,2.9968,5.4476,2.3834,1.0567
