1.569e+05,1.6074e+05,1.569e+05,2.3946e+05,1.6074e+05,1.569e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,3.813e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,3.5046e+05,3.813e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,3.6738e+05,3.5046e+05,3.813e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,1.5618e+05,3.6738e+05,3.5046e+05,3.813e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05,1.1526e+05,1.5618e+05,3.6738e+05,3.5046e+05,3.813e+05,4.1346e+05,4.0482e+05,4.1304e+05,4.2996e+05,4.3578e+05,4.242e+05,3.753e+05,2.3946e+05,1.6074e+05,1.569e+05
1.5888e+05,1.5498e+05,1.5888e+05,2.376e+05,1.5498e+05,1.5888e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,3.9018e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,3.1884e+05,3.9018e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,3.4278e+05,3.1884e+05,3.9018e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,1.6728e+05,3.4278e+05,3.1884e+05,3.9018e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05,57000,1.6728e+05,3.4278e+05,3.1884e+05,3.9018e+05,4.0848e+05,4.2642e+05,4.2834e+05,4.4034e+05,4.3974e+05,4.3374e+05,3.783e+05,2.376e+05,1.5498e+05,1.5888e+05
1.5744e+05,1.6542e+05,1.5744e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.6462e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,2.8896e+05,3.6462e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,3.0252e+05,2.8896e+05,3.6462e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,1.5876e+05,3.0252e+05,2.8896e+05,3.6462e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05,54660,1.5876e+05,3.0252e+05,2.8896e+05,3.6462e+05,3.759e+05,3.9234e+05,4.125e+05,4.0812e+05,4.0332e+05,3.8352e+05,3.291e+05,2.3274e+05,1.6542e+05,1.5744e+05
1.521e+05,1.641e+05,1.521e+05,2.3796e+05,1.641e+05,1.521e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,3.705e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,2.9556e+05,3.705e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,3.0582e+05,2.9556e+05,3.705e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,1.6296e+05,3.0582e+05,2.9556e+05,3.705e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05,54600,1.6296e+05,3.0582e+05,2.9556e+05,3.705e+05,3.9804e+05,3.9018e+05,4.0572e+05,4.1418e+05,4.1232e+05,4.0716e+05,3.5028e+05,2.3796e+05,1.641e+05,1.521e+05
1.6182e+05,1.659e+05,1.6182e+05,2.3064e+05,1.659e+05,1.6182e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.7032e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.018e+05,3.7032e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,3.1086e+05,3.018e+05,3.7032e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,1.6692e+05,3.1086e+05,3.018e+05,3.7032e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05,57600,1.6692e+05,3.1086e+05,3.018e+05,3.7032e+05,3.7842e+05,3.6978e+05,3.8754e+05,3.9744e+05,4.0722e+05,3.7032e+05,3.6462e+05,2.3064e+05,1.659e+05,1.6182e+05
1.593e+05,1.641e+05,1.593e+05,2.355e+05,1.641e+05,1.593e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,3.873e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,3.3594e+05,3.873e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,3.5538e+05,3.3594e+05,3.873e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,1.6164e+05,3.5538e+05,3.3594e+05,3.873e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05,51720,1.6164e+05,3.5538e+05,3.3594e+05,3.873e+05,4.035e+05,3.9936e+05,4.062e+05,4.1604e+05,4.1598e+05,4.0698e+05,3.5514e+05,2.355e+05,1.641e+05,1.593e+05
1.4634e+05,1.5324e+05,1.4634e+05,2.106e+05,1.5324e+05,1.4634e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.6828e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.0642e+05,3.6828e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,3.219e+05,3.0642e+05,3.6828e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,1.6614e+05,3.219e+05,3.0642e+05,3.6828e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05,57480,1.6614e+05,3.219e+05,3.0642e+05,3.6828e+05,3.819e+05,3.9294e+05,4.0686e+05,4.14e+05,4.1256e+05,3.933e+05,3.3432e+05,2.106e+05,1.5324e+05,1.4634e+05
1.479e+05,1.7196e+05,1.479e+05,2.3844e+05,1.7196e+05,1.479e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,3.7548e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,2.8896e+05,3.7548e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,3.027e+05,2.8896e+05,3.7548e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,1.5852e+05,3.027e+05,2.8896e+05,3.7548e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05,53940,1.5852e+05,3.027e+05,2.8896e+05,3.7548e+05,3.8232e+05,3.8778e+05,4.0728e+05,4.143e+05,4.1742e+05,3.9822e+05,3.4416e+05,2.3844e+05,1.7196e+05,1.479e+05
1.5462e+05,1.5468e+05,1.5462e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.9036e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,2.9472e+05,3.9036e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,3.1896e+05,2.9472e+05,3.9036e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,1.6278e+05,3.1896e+05,2.9472e+05,3.9036e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05,53580,1.6278e+05,3.1896e+05,2.9472e+05,3.9036e+05,3.8052e+05,4.002e+05,3.9342e+05,3.9714e+05,4.0494e+05,3.945e+05,3.327e+05,2.2422e+05,1.5468e+05,1.5462e+05
1.5768e+05,1.5066e+05,1.5768e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.9018e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,2.967e+05,3.9018e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,3.2286e+05,2.967e+05,3.9018e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,1.6518e+05,3.2286e+05,2.967e+05,3.9018e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05,55680,1.6518e+05,3.2286e+05,2.967e+05,3.9018e+05,3.9528e+05,3.906e+05,4.0002e+05,4.1454e+05,4.1388e+05,3.9162e+05,3.3252e+05,2.0634e+05,1.5066e+05,1.5768e+05
