0,0,0,106.364,253.691,1.5,18.1
0,0,0,112.604,256.918,1.6,17.9
0,0,0,118.926,260.106,1.8,17.7
0,0,0,125.31,263.334,1.9,17.4
0,0,0,131.736,266.704,2,17.1
0,0,0,138.185,270.361,2,16.7
0,0,0,144.63,274.54,2,16.3
0,0,0,151.032,279.664,2,16
0,0,0,157.316,286.601,2,15.6
0,0,0,163.308,297.413,2,15.4
0,0,0,168.479,317.625,2,15.2
0,0,0,171.089,357.051,1.9,15
0,0,0,168.992,38.6838,1.9,14.9
0,0,0,164.003,60.7455,1.8,14.8
0,0,0,158.069,72.299,1.7,14.6
0,0,0,151.807,79.5604,1.7,14.5
0,0,0,145.413,84.8454,1.6,14.4
0,0,0,138.969,89.1107,1.5,14.3
0,0,0,132.517,92.8152,1.4,14.1
0,0,0,126.084,96.2094,1.3,13.9
0,0,0,119.691,99.4471,1.2,13.7
0,0,0,113.357,102.634,1.1,13.3
0,0,0,107.102,105.85,1.1,12.9
0,0,0,100.947,109.163,1.1,12.7
0,0,0,94.9175,112.639,1.1,12.6
15,6,6,89.1192,116.339,1.5,13.7
121,32,45,83.7853,120.332,1.8,14.7
178,59,95,78.402,124.689,1.8,15.5
66,112,131,73.2743,129.487,1.7,16.3
81,149,179,68.4977,134.805,1.7,17.4
85,184,221,64.1621,140.717,1.7,18.5
98,207,255,60.368,147.281,1.8,19.4
211,238,352,57.2265,154.516,1.9,20.3
774,122,568,54.852,162.38,1.9,20.7
842,107,610,53.3482,170.745,1.9,21
568,194,538,52.7906,179.401,1.9,21.1
652,162,553,53.209,188.077,1.8,21.2
870,93,597,54.5809,196.499,1.9,21.1
825,98,549,56.8366,204.445,2,20.9
875,76,515,59.8753,211.776,2,20.5
384,151,322,63.583,218.438,2,20.1
156,133,192,67.8477,224.443,1.8,19.3
364,102,211,72.5671,229.844,1.6,18.4
319,72,140,77.6501,234.714,1.5,16.9
219,42,69,83.0048,239.133,1.4,15.3
72,13,15,88.4086,243.177,1.4,15.3
0,0,0,94.0677,246.921,1.6,14.1
0,0,0,100.077,250.43,1.7,13.7
0,0,0,106.216,253.771,1.8,13.4
0,0,0,112.458,257.006,1.9,13.1
0,0,0,118.782,260.203,2.1,12.8
0,0,0,125.168,263.442,2.2,12.6
0,0,0,131.595,266.825,2.3,12.3
0,0,0,138.044,270.497,2.4,11.9
0,0,0,144.488,274.696,2.5,11.6
0,0,0,150.888,279.843,2.7,11.2
0,0,0,157.167,286.805,2.8,10.8
0,0,0,163.151,297.618,2.9,10.4
0,0,0,168.311,317.674,3,10
0,0,0,170.947,356.436,3.1,9.6
0,0,0,168.936,37.8131,3.1,9.3
0,0,0,164.001,60.1146,3.2,9
0,0,0,158.091,71.8415,3.2,8.7
0,0,0,151.84,79.2047,3.2,8.5
0,0,0,145.451,84.5523,3.3,8.2
0,0,0,139.008,88.8585,3.3,7.9
0,0,0,132.556,92.5908,3.3,7.6
0,0,0,126.121,96.0045,3.3,7.4
0,0,0,119.725,99.2558,3.2,7.1
0,0,0,113.387,102.452,3.1,6.9
0,0,0,107.127,105.674,3,6.6
0,0,0,100.966,108.992,2.9,6.5
0,0,0,94.9295,112.469,2.9,6.4
29,5,5,89.1226,116.17,3.1,7.1
0,21,21,83.7803,120.162,3.3,7.8
87,55,73,78.3865,124.517,3.3,8.7
134,102,141,73.247,129.313,3.3,9.7
209,146,223,68.457,134.628,3.5,10.4
563,124,370,64.1064,140.539,3.7,11.2
436,174,390,60.2961,147.104,3.7,11.7
643,146,495,57.1373,154.345,3.6,12.2
668,151,537,54.7451,162.218,3.5,12.5
562,193,529,53.2244,170.6,3.5,12.8
649,169,563,52.6515,179.278,3.4,13
759,131,587,53.0574,187.98,3.4,13.2
700,143,550,54.4201,196.431,3.4,13.2
594,162,488,56.6699,204.404,3.4,13.3
619,137,449,59.7055,211.759,3.2,13.1
860,69,454,63.4126,218.441,3,12.8
815,64,374,67.6783,224.463,2.6,12.3
748,58,284,72.3999,229.878,2.1,11.8
537,56,173,77.486,234.76,1.7,10.5
483,37,97,82.8453,239.188,1.2,9.2
165,16,21,88.2668,243.241,1.2,9.2
0,0,0,93.912,246.992,1.3,8.2
0,0,0,99.9246,250.51,1.3,7.9
0,0,0,106.066,253.858,1.3,7.6
0,0,0,112.311,257.101,1.3,7.2
0,0,0,118.637,260.308,1.3,6.9
0,0,0,125.024,263.559,1.3,6.7
0,0,0,131.453,266.955,1.2,6.4
0,0,0,137.902,270.644,1.2,6.2
0,0,0,144.346,274.863,1.1,5.9
0,0,0,150.742,280.036,1.1,5.6
0,0,0,157.017,287.025,1.1,5.4
0,0,0,162.991,297.844,1.1,5.1
0,0,0,168.139,317.753,1.1,4.9
0,0,0,170.798,355.857,1.1,4.8
0,0,0,168.871,36.9384,1,4.7
0,0,0,163.992,59.4666,1,4.8
0,0,0,158.107,71.3684,1,4.8
0,0,0,151.867,78.8358,0.9,4.8
0,0,0,145.484,84.2481,0.9,4.8
0,0,0,139.043,88.5967,0.9,4.6
0,0,0,132.59,92.358,1,4.4
